sex,method,age_group,sample,race,published_estimate,effect,ma_method,mean,lb,ub,p,k,set,set_es,kc,full_set,rank,ci
all_sex,image,all_age_group,healthy,white,all_published_estimate,r,unweighted,0.027921052631578916,-0.020705130770112483,0.07654723603327032,0.26041651571005325,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,514,0.09725236680338281
all_sex,image,non-adults,healthy,white,yes,r,FE,0.028127482808500998,0.004064753930925473,0.05219021168607652,0.02196067031164836,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,515,0.04812545775515105
men,all_method,adults,all_sample,all_race,all_published_estimate,z,unweighted,0.0283098065088346,-0.028357966556746904,0.08479619720489152,0.32750651561276206,15,"1,2,4,5,6,9,10,11,15,17,18,19,20,25,26","1,2,4,5,6,9,10,11,15,17,18,19,20,25,26",15,0,516,0.11315416376163842
all_sex,image,adults,all_sample,other,yes,r,unweighted,0.028333333333333356,-0.029216229169567218,0.08588289583623393,0.3345710522682643,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,517,0.11509912500580115
all_sex,image,adults,all_sample,other,yes,z,unweighted,0.028400623864540096,-0.029440267089570513,0.08605195223921715,0.33586991245457815,6,"15,16,22,23,26,27","15,16,22,23,26,27",6,0,518,0.11549221932878766
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,z,unweighted,0.028758289735656806,-0.015536464849584883,0.07294038917708587,0.2031634759833504,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,519,0.08847685402667076
women,image,non-adults,healthy,white,yes,r,RE_DL,0.029154492672629314,-0.05554399144425766,0.1138529767895163,0.49989873358697334,5,"8,13,24,29,31","8,13,24,29,31",5,0,520,0.16939696823377395
women,image,all_age_group,all_sample,all_race,all_published_estimate,r,REML,0.0294983580513255,-0.008293768168713286,0.06729048427136429,0.1260575629121091,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,521,0.07558425244007758
women,image,all_age_group,all_sample,all_race,yes,r,REML,0.029769757399416247,-0.009549263045662917,0.06908877784449541,0.13782089058555322,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,522,0.07863804089015833
women,image,all_age_group,all_sample,all_race,all_published_estimate,z,REML,0.03047429030028979,-0.006390242662365344,0.06725610355805511,0.10516800148338325,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,523,0.07364634622042046
women,image,all_age_group,healthy,white,all_published_estimate,r,RE_DL,0.030506065845643145,-0.04400364788413704,0.10501577957542332,0.42228904811095225,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,524,0.14901942745956037
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,z,unweighted,0.030639127501393845,-0.012330017523941682,0.07349532295095472,0.1622162263271638,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,525,0.0858253404748964
women,image,all_age_group,all_sample,all_race,yes,z,REML,0.030793449353259263,-0.007452972553406786,0.06894990923331015,0.11453738849717057,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,526,0.07640288178671693
men,all_method,adults,healthy,all_race,all_published_estimate,r,unweighted,0.031015384615384643,-0.027919210116599102,0.08994997934736838,0.30232229567795477,13,"1,2,4,6,9,10,11,15,17,18,20,25,26","1,2,4,6,9,10,11,15,17,18,20,25,26",13,0,527,0.11786918946396749
all_sex,image,all_age_group,all_sample,white,all_published_estimate,z,unweighted,0.031310619687416406,-0.02178447039620955,0.08422958787184054,0.24772730219460765,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,528,0.10601405826805009
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,r,unweighted,0.031358333333333384,-0.012371648792991997,0.07508831545965877,0.15988138763358564,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,529,0.08745996425265076
men,image,adults,healthy,other,yes,r,unweighted,0.0315,-0.0470074127819346,0.1100074127819346,0.4316284381619394,2,"15,26","15,26",2,0,530,0.1570148255638692
men,image,adults,healthy,other,yes,z,unweighted,0.0315256321883291,-0.04706879842655963,0.10973212666657899,0.43187648749393165,2,"15,26","15,26",2,0,531,0.15680092509313862
men,all_method,adults,all_sample,white,yes,r,unweighted,0.03155555555555556,-0.0391523168699935,0.10226342798110462,0.38174042074515824,9,"1,6,10,11,17,18,19,20,25","1,6,10,11,17,18,19,20,25",9,0,532,0.14141574485109812
all_sex,image,all_age_group,healthy,all_race,yes,r,unweighted,0.031666666666666704,-0.007860151239680258,0.07119348457301367,0.11636554938515213,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,533,0.07905363581269392
men,all_method,adults,healthy,all_race,all_published_estimate,z,unweighted,0.031732439514283346,-0.02803283655548897,0.0912716559431132,0.2980236004074051,13,"1,2,4,6,9,10,11,15,17,18,20,25,26","1,2,4,6,9,10,11,15,17,18,20,25,26",13,0,534,0.11930449249860217
women,image,non-adults,healthy,white,yes,z,RE_DL,0.03237237527736393,-0.05089954849005831,0.11519728671055454,0.44623555982064195,5,"8,13,24,29,31","8,13,24,29,31",5,0,535,0.16609683520061286
men,all_method,adults,all_sample,white,yes,z,unweighted,0.03250767691513941,-0.03947034006050548,0.10415007599402197,0.3761005267336095,9,"1,6,10,11,17,18,19,20,25","1,6,10,11,17,18,19,20,25",9,0,536,0.14362041605452747
all_sex,image,all_age_group,healthy,white,all_published_estimate,z,unweighted,0.032846976481051456,-0.02143250182132636,0.08693338335283998,0.23555913244125765,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,537,0.10836588517416634
men,image,adults,healthy,other,yes,z,FE,0.03344430213138983,-0.044974213589119315,0.11145317930389886,0.4032955048097363,2,"15,26","15,26",2,0,538,0.15642739289301819
men,image,adults,healthy,other,yes,z,REML,0.03344430213138983,-0.044974213589119315,0.11145317930389886,0.4032955048097363,2,"15,26","15,26",2,0,539,0.15642739289301819
men,image,adults,healthy,other,yes,z,RE_DL,0.03344430213138983,-0.044974213589119315,0.11145317930389886,0.4032955048097363,2,"15,26","15,26",2,0,540,0.15642739289301819
all_sex,all_method,adults,healthy,other,yes,r,unweighted,0.03345000000000002,-0.020123037705628122,0.08702303770562816,0.22104098418949336,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,541,0.10714607541125629
men,image,adults,healthy,other,yes,r,REML,0.03352030823652944,-0.04478960193328405,0.11183021840634294,0.4014938011146009,2,"15,26","15,26",2,0,542,0.156619820339627
men,image,adults,healthy,other,yes,r,RE_DL,0.03352030823652944,-0.04478960193328405,0.11183021840634294,0.4014938011146009,2,"15,26","15,26",2,0,543,0.156619820339627
men,image,adults,healthy,other,yes,r,FE,0.03352030823652944,-0.04478960193328405,0.11183021840634294,0.4014938011146009,2,"15,26","15,26",2,0,544,0.156619820339627
women,image,all_age_group,healthy,white,all_published_estimate,z,RE_DL,0.0335298178977983,-0.03933379208290501,0.10603873552448238,0.36713522687424976,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,545,0.1453725276073874
all_sex,all_method,adults,healthy,other,yes,z,unweighted,0.03358666697292121,-0.02035704174529759,0.08733539299614734,0.2223015554972503,6,"9,15,16,23,26,27","9,15,16,23,26,27",6,0,546,0.10769243474144494
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,r,unweighted,0.03361428571428576,-0.003602726548700405,0.07083129797727193,0.07668830682600852,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,547,0.07443402452597234
women,image,all_age_group,healthy,all_race,all_published_estimate,r,FE,0.03365676066925444,0.004608199929266893,0.06270532140924198,0.023153736477138562,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,548,0.05809712147997509
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,r,unweighted,0.03365909090909095,-0.011398277759190521,0.07871645957737242,0.1431538194828964,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,549,0.09011473733656294
all_sex,all_method,adults,healthy,all_race,yes,r,unweighted,0.033907142857142886,-0.014190514279270684,0.08200479999355645,0.16706226363369472,14,"1,6,9,10,11,15,16,17,18,20,23,25,26,27","1,6,9,10,11,15,16,17,18,20,23,25,26,27",14,0,550,0.09619531427282713
women,image,all_age_group,healthy,all_race,all_published_estimate,z,FE,0.03392710053333171,0.004780932731963292,0.06301567386212933,0.022529403191777795,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,551,0.058234741130166044
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,unweighted,0.03410645161290321,-0.002070861263962359,0.07028376448976878,0.06463536898670051,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,552,0.07235462575373114
women,image,all_age_group,healthy,all_race,yes,r,FE,0.03417473386865035,0.004903499787188157,0.06344596795011255,0.022120289898535945,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,553,0.058542468162924396
men,all_method,adults,healthy,white,yes,r,unweighted,0.03425,-0.039711651025003195,0.1082116510250032,0.36408121930664555,8,"1,6,10,11,17,18,20,25","1,6,10,11,17,18,20,25",8,0,554,0.1479233020500064
women,image,all_age_group,healthy,all_race,yes,z,FE,0.03445286612334293,0.005082060117818414,0.0637642806952248,0.021508090668866428,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,555,0.05868222057740639
all_sex,all_method,adults,healthy,all_race,yes,z,unweighted,0.034576761449086425,-0.014375327865591528,0.08336349975143176,0.16619538750625337,14,"1,6,9,10,11,15,16,17,18,20,23,25,26,27","1,6,9,10,11,15,16,17,18,20,23,25,26,27",14,0,556,0.09773882761702328
women,image,all_age_group,all_sample,all_race,all_published_estimate,r,FE,0.034760361526934756,0.00594057011080517,0.06358015294306435,0.01808038775560542,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,557,0.05763958283225918
all_sex,image,all_age_group,all_sample,all_race,yes,r,unweighted,0.0349545454545455,-0.004198308721449974,0.07410739963054097,0.08015289263920226,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,558,0.07830570835199094
women,image,all_age_group,all_sample,all_race,all_published_estimate,z,FE,0.03501559555916942,0.006097135057924367,0.06387553732340255,0.017644159083778557,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,559,0.05777840226547819
women,image,all_age_group,all_sample,all_race,yes,r,FE,0.035286799053757964,0.0062495932243599485,0.06432400488315598,0.017228189520141785,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,560,0.05807441165879604
men,all_method,adults,healthy,white,yes,z,unweighted,0.03531928787463854,-0.04017815829980516,0.11041574203234882,0.35921993980067113,8,"1,6,10,11,17,18,20,25","1,6,10,11,17,18,20,25",8,0,561,0.15059390033215397
women,image,all_age_group,all_sample,all_race,yes,z,FE,0.03554967857789534,0.006411871966123507,0.06462716972715016,0.016800442777983104,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,562,0.05821529776102665
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,z,unweighted,0.035607149057732004,-0.012346435847931967,0.08339732424621611,0.14553682523895053,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,563,0.09574376009414808
men,direct,adults,healthy,white,yes,z,RE_DL,0.03560768350965238,-0.1448323643256067,0.21375560577284794,0.7004447669787159,3,"1,17,20","1,17,20",3,0,564,0.35858797009845467
all_sex,image,all_age_group,healthy,all_race,yes,z,unweighted,0.03612697358926484,-0.009012439495716474,0.08111945189852379,0.11670164177289877,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,565,0.09013189139424027
all_sex,all_method,adults,all_sample,all_race,yes,r,unweighted,0.036793749999999986,-0.010028360885825642,0.08361586088582562,0.1235167640534182,16,"1,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27","1,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27",16,0,566,0.09364422177165127
men,image,non-adults,healthy,white,yes,r,RE_DL,0.037165873384437664,-0.06124695016425315,0.13557869693312846,0.45918727027399764,6,"7,12,14,21,28,30","7,12,14,21,28,30",6,0,567,0.1968256470973816
all_sex,all_method,all_age_group,healthy,all_race,all_published_estimate,z,unweighted,0.03728372794100427,-0.0035964301303498475,0.07803947612837513,0.07383920002482032,28,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",28,0,568,0.08163590625872498
all_sex,all_method,adults,all_sample,all_race,yes,z,unweighted,0.03739789111714066,-0.010139496531980602,0.08476661881486498,0.12306017858838703,16,"1,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27","1,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27",16,0,569,0.09490611534684558
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,z,unweighted,0.03743109259726395,-0.0018523736563196684,0.07659920983105063,0.061819962302392874,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,570,0.0784515834873703
all_sex,image,all_age_group,healthy,white,yes,r,unweighted,0.0374375,-0.011882706227211805,0.0867577062272118,0.1368167566893793,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,571,0.09864041245442359
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,z,unweighted,0.03829184445554771,-0.011616599294507566,0.08800997786642749,0.13260152347215498,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,572,0.09962657716093505
men,direct,adults,healthy,white,yes,z,REML,0.03839497487645924,-0.15028491931511634,0.22437626015646264,0.6916743366095146,3,"1,17,20","1,17,20",3,0,573,0.37466117947157895
all_sex,all_method,adults,clinical,all_race,all_published_estimate,r,unweighted,0.0387,-0.09947530768311634,0.17687530768311632,0.5830433840618687,3,"5,19,22","5,19,22",3,0,574,0.2763506153662327
all_sex,all_method,adults,clinical,all_race,all_published_estimate,z,unweighted,0.03880641669407878,-0.09949102719965648,0.17563299605807428,0.5831039781125025,3,"5,19,22","5,19,22",3,0,575,0.2751240232577308
all_sex,image,all_age_group,all_sample,all_race,yes,z,unweighted,0.0392241460209177,-0.005136352750270234,0.08343056915198864,0.08307300093046466,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,576,0.08856692190225887
men,direct,adults,all_sample,all_race,yes,z,REML,0.03924093306400384,-0.07442772235907881,0.15190298836707591,0.49902125312748563,5,"1,9,17,19,20","1,9,17,19,20",5,0,577,0.22633071072615474
men,all_method,adults,all_sample,all_race,yes,r,unweighted,0.04014166666666665,-0.016785111084017174,0.09706844441735048,0.16695328718434255,12,"1,6,9,10,11,15,17,18,19,20,25,26","1,6,9,10,11,15,17,18,19,20,25,26",12,0,578,0.11385355550136765
all_sex,all_method,all_age_group,healthy,all_race,yes,r,unweighted,0.040387999999999945,0.0034003885536591644,0.07737561144634073,0.032342670950875,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,579,0.07397522289268156
men,direct,adults,all_sample,all_race,yes,z,RE_DL,0.04053671428313733,-0.07543197813606257,0.1554234659459719,0.4936594261288737,5,"1,9,17,19,20","1,9,17,19,20",5,0,580,0.23085544408203446
men,all_method,adults,all_sample,all_race,yes,z,unweighted,0.040916146956157876,-0.01698483863552663,0.09854362584300126,0.16598813779362395,12,"1,6,9,10,11,15,17,18,19,20,25,26","1,6,9,10,11,15,17,18,19,20,25,26",12,0,581,0.1155284644785279
all_sex,all_method,all_age_group,all_sample,white,yes,r,unweighted,0.04094999999999997,-0.0039553616080625215,0.08585536160806247,0.07388479677674235,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,582,0.08981072321612499
all_sex,all_method,adults,clinical,all_race,all_published_estimate,z,REML,0.04095627757370729,-0.09696042196113705,0.1773297623373147,0.5612536342538206,3,"5,19,22","5,19,22",3,0,583,0.27429018429845176
all_sex,all_method,adults,clinical,all_race,all_published_estimate,z,RE_DL,0.04095627757370729,-0.09696042196113705,0.1773297623373147,0.5612536342538206,3,"5,19,22","5,19,22",3,0,584,0.27429018429845176
all_sex,all_method,adults,clinical,all_race,all_published_estimate,z,FE,0.04095627757370729,-0.09696042196113705,0.1773297623373147,0.5612536342538206,3,"5,19,22","5,19,22",3,0,585,0.27429018429845176
all_sex,all_method,adults,clinical,all_race,all_published_estimate,r,REML,0.04133023745870998,-0.09637626041795358,0.17903673533537354,0.5563648445111289,3,"5,19,22","5,19,22",3,0,586,0.2754129957533271
all_sex,all_method,adults,clinical,all_race,all_published_estimate,r,RE_DL,0.04133023745870998,-0.09637626041795358,0.17903673533537354,0.5563648445111289,3,"5,19,22","5,19,22",3,0,587,0.2754129957533271
all_sex,all_method,adults,clinical,all_race,all_published_estimate,r,FE,0.04133023745870998,-0.09637626041795358,0.17903673533537354,0.5563648445111289,3,"5,19,22","5,19,22",3,0,588,0.2754129957533271
men,direct,adults,healthy,white,yes,r,RE_DL,0.04156232804958983,-0.14477335003212272,0.2278980061313024,0.6619869060954692,3,"1,17,20","1,17,20",3,0,589,0.3726713561634251
all_sex,all_method,all_age_group,all_sample,all_race,yes,r,unweighted,0.04161851851851844,0.005275764487085749,0.07796127254995112,0.024801157963982412,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,590,0.07268550806286538
all_sex,all_method,all_age_group,healthy,white,yes,r,unweighted,0.04257894736842101,-0.0030538636400056773,0.0882117583768477,0.06742984241771445,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,591,0.09126562201685337
men,all_method,adults,healthy,all_race,yes,r,unweighted,0.042881818181818195,-0.015455172845889008,0.10121880920952539,0.14966598478952778,11,"1,6,9,10,11,15,17,18,20,25,26","1,6,9,10,11,15,17,18,20,25,26",11,0,592,0.1166739820554144
all_sex,image,all_age_group,healthy,white,yes,z,unweighted,0.04328073165784656,-0.013727532278004387,0.10000853447577321,0.13669604417212367,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,593,0.11373606675377759
all_sex,all_method,adults,all_sample,other,yes,r,unweighted,0.04352857142857148,-0.012943114866818137,0.1000002577239611,0.13085291531307627,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,594,0.11294337259077923
all_sex,all_method,adults,all_sample,other,yes,z,unweighted,0.043682645741913766,-0.013238854309672324,0.10032194214946187,0.1325000210147478,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,595,0.1135607964591342
men,all_method,adults,healthy,all_race,yes,z,unweighted,0.04372371413949498,-0.01574179123607119,0.10288100612366607,0.14949109106196223,11,"1,6,9,10,11,15,17,18,20,25,26","1,6,9,10,11,15,17,18,20,25,26",11,0,596,0.11862279735973727
men,direct,adults,healthy,white,yes,r,REML,0.04375181990677733,-0.1505984073630347,0.2381020471765894,0.659050815449101,3,"1,17,20","1,17,20",3,0,597,0.3887004545396241
men,direct,adults,all_sample,all_race,yes,r,REML,0.04442642057529253,-0.07210575321770216,0.16095859436828722,0.4549358831729183,5,"1,9,17,19,20","1,9,17,19,20",5,0,598,0.23306434758598937
all_sex,all_method,all_age_group,healthy,all_race,yes,z,unweighted,0.04449204508300716,0.0029535923469886497,0.08587722396676843,0.03579670605620485,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,599,0.08292363161977978
all_sex,all_method,all_age_group,all_sample,all_race,yes,z,unweighted,0.04542847655281033,0.00507557264733354,0.08563366963668552,0.027363080383447713,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,600,0.08055809698935198
men,direct,adults,all_sample,all_race,yes,r,RE_DL,0.04544717842714935,-0.07317574452040108,0.1640701013746998,0.4527083750431018,5,"1,9,17,19,20","1,9,17,19,20",5,0,601,0.2372458458951009
men,image,all_age_group,all_sample,all_race,all_published_estimate,r,unweighted,0.0455375,-0.007875772724514042,0.09895077272451405,0.0947280339672912,16,"2,4,5,6,7,10,11,12,14,15,18,21,25,26,28,30","2,4,5,6,7,10,11,12,14,15,18,21,25,26,28,30",16,0,602,0.10682654544902809
all_sex,all_method,all_age_group,all_sample,white,yes,z,unweighted,0.046039452331631654,-0.004672127343390842,0.09651483822882782,0.0751570834950947,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,603,0.10118696557221867
women,image,all_age_group,healthy,white,all_published_estimate,r,REML,0.046154662540869494,0.012683699606469076,0.07962562547526991,0.006878185377654975,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,604,0.06694192586880084
women,image,all_age_group,healthy,white,all_published_estimate,r,FE,0.046156476536522065,0.012703982630988077,0.07960897044205606,0.006845183316539839,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,605,0.06690498781106799
women,image,all_age_group,healthy,white,all_published_estimate,z,REML,0.04659438804774425,0.012937929201183812,0.08014538844129733,0.006673755417032243,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,606,0.06720745924011352
women,image,all_age_group,healthy,white,all_published_estimate,z,FE,0.04659981062045488,0.013019745473765477,0.08007488253274021,0.00654435898328187,6,"3,8,13,24,29,31","3,8,13,24,29,31",6,0,607,0.06705513705897473
women,image,non-adults,healthy,white,yes,r,REML,0.047103282718317,0.013309425602939406,0.08089713983369459,0.006297421274188892,5,"8,13,24,29,31","8,13,24,29,31",5,0,608,0.06758771423075519
women,image,non-adults,healthy,white,yes,r,FE,0.047103282718317,0.013309425602939406,0.08089713983369459,0.006297421274188892,5,"8,13,24,29,31","8,13,24,29,31",5,0,609,0.06758771423075519
men,all_method,adults,healthy,other,yes,z,FE,0.047518599965747296,-0.025281684589281674,0.11981753527694984,0.20070047644872815,3,"9,15,26","9,15,26",3,0,610,0.1450992198662315
men,all_method,adults,healthy,other,yes,z,REML,0.047518599965747296,-0.025281684589281674,0.11981753527694984,0.20070047644872815,3,"9,15,26","9,15,26",3,0,611,0.1450992198662315
men,all_method,adults,healthy,other,yes,z,RE_DL,0.047518599965747296,-0.025281684589281674,0.11981753527694984,0.20070047644872815,3,"9,15,26","9,15,26",3,0,612,0.1450992198662315
men,image,all_age_group,all_sample,white,all_published_estimate,r,unweighted,0.047542857142857185,-0.012461761580639726,0.1075474758663541,0.12044258568250579,14,"2,4,5,6,7,10,11,12,14,18,21,25,28,30","2,4,5,6,7,10,11,12,14,18,21,25,28,30",14,0,613,0.12000923744699382
women,image,non-adults,healthy,white,yes,z,REML,0.04756150063169104,0.013497000733416406,0.08151572860627064,0.006223132806969598,5,"8,13,24,29,31","8,13,24,29,31",5,0,614,0.06801872787285423
women,image,non-adults,healthy,white,yes,z,FE,0.0475636606360201,0.013639271881581207,0.08137867629342482,0.00601063072913287,5,"8,13,24,29,31","8,13,24,29,31",5,0,615,0.06773940441184362
men,all_method,adults,healthy,other,yes,r,RE_DL,0.047894657907460225,-0.024639617380784393,0.12042893319570484,0.1956061282860758,3,"9,15,26","9,15,26",3,0,616,0.14506855057648924
men,all_method,adults,healthy,other,yes,r,FE,0.047894657907460225,-0.024639617380784393,0.12042893319570484,0.1956061282860758,3,"9,15,26","9,15,26",3,0,617,0.14506855057648924
men,all_method,adults,healthy,other,yes,r,REML,0.047894657907460225,-0.024639617380784393,0.12042893319570484,0.1956061282860758,3,"9,15,26","9,15,26",3,0,618,0.14506855057648924
all_sex,all_method,all_age_group,healthy,white,yes,z,unweighted,0.04793377032091386,-0.004001921680616363,0.0996115687514701,0.07044410519734634,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,619,0.10361349043208647
men,image,all_age_group,healthy,all_race,all_published_estimate,r,unweighted,0.04843333333333334,-0.005986374802941015,0.10285304146960769,0.08109624916924929,15,"2,4,6,7,10,11,12,14,15,18,21,25,26,28,30","2,4,6,7,10,11,12,14,15,18,21,25,26,28,30",15,0,620,0.1088394162725487
all_sex,image,non-adults,healthy,white,yes,r,unweighted,0.048636363636363644,-0.008976532317392434,0.10624925959011972,0.09800839958734354,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,621,0.11522579190751214
men,all_method,all_age_group,all_sample,white,all_published_estimate,r,unweighted,0.0492,-0.0031989225395402388,0.10159892253954024,0.06572283075932517,18,"1,2,4,5,6,7,10,11,12,14,17,18,19,20,21,25,28,30","1,2,4,5,6,7,10,11,12,14,17,18,19,20,21,25,28,30",18,0,622,0.10479784507908048
